CollisionID,ClaimAmount,ClaimDateTime
62605,9524.76,2013-01-22 5:14
281228,2989.85,2013-01-28 14:01
176940,7511.73,2013-01-26 6:59
286902,1114.57,2013-01-23 7:52
56143,1001.59,2013-01-13 18:16
234860,9125.45,2013-01-29 4:43
3065329,9847.74,2013-02-01 2:53
131528,9360.81,2013-01-17 23:30
157257,806.88,2013-01-26 10:32
96501,9143.76,2013-01-19 8:15
189033,8022.29,2013-01-31 13:08
39955,1599.11,2013-01-10 9:00
142039,9631.73,2013-01-12 16:35
161255,4144.05,2013-02-01 14:01
281105,3588.81,2013-01-12 23:16
73725,9429.91,2013-01-22 11:42
47339,6890.55,2013-01-27 4:11
215249,7701.53,2013-01-28 3:09
79350,3466.98,2013-02-05 4:46
100830,4487.62,2013-02-01 8:54
2960155,1865.56,2013-01-29 11:39
18109,2843.57,2013-01-15 14:23
89740,7068.63,2013-02-03 12:59
2950095,2952.3,2013-01-30 16:18
234890,9526.68,2013-01-31 4:24
274681,1612.96,2013-01-16 5:01
185449,2054.21,2013-01-18 5:22
68727,6276.23,2013-01-14 7:38
229649,7613.78,2013-01-21 17:05
199134,2164.09,2013-01-27 13:50
136891,5272.43,2013-01-19 10:58
40132,5080.14,2013-01-28 6:00
136925,5605.68,2013-01-23 13:50
122961,5571.1,2013-02-07 14:02
110694,7046.01,2013-01-18 3:28
82276,9365.13,2013-02-01 15:36
89776,3211.85,2013-02-09 18:39
34008,6930.6,2013-01-28 12:19
165611,7487.75,2013-01-10 5:50
248580,1185.62,2013-01-16 1:37
96477,9345.24,2013-01-15 4:14
286969,4203.62,2013-01-28 10:36
34083,1194.75,2013-02-07 15:35
89612,7602.46,2013-01-11 12:56
14775,2386.75,2013-01-21 5:52
56161,8061.43,2013-01-19 9:35
161174,4526.57,2013-01-16 18:19
107794,722.53,2013-02-04 15:35
28002,4048.88,2013-01-26 4:27
3079420,8860.43,2013-02-07 1:59
188988,9191.96,2013-01-23 10:22
122802,4341.28,2013-01-17 8:02
149152,6773.84,2013-02-05 12:07
296397,7625.56,2013-02-01 15:25
248725,8486.58,2013-01-25 20:51
215285,1709.45,2013-01-31 6:40
12781,7374.11,2013-01-30 13:00
23192,3772.27,2013-02-05 14:44
107739,2210.42,2013-01-26 14:19
240924,6600.64,2013-01-23 12:28
137051,8126.84,2013-02-08 12:59
248893,5796.66,2013-02-06 4:09
2937807,5406.54,2013-02-04 11:37
302248,4092.78,2013-02-05 8:35
180507,2044.32,2013-02-06 5:23
70829,1194.32,2013-01-11 13:37
23193,5403.76,2013-02-06 4:22
234926,3850.41,2013-02-05 13:20
240964,6953.02,2013-01-26 9:16
107705,2379.94,2013-01-15 10:23
3065351,7357.35,2013-02-07 9:01
195180,2394.53,2013-01-23 10:51
269529,6882.76,2013-02-04 8:36
127023,7904.14,2013-01-11 12:37
86342,1299.35,2013-02-02 4:18
127090,3176.64,2013-01-22 14:56
10375,3474.36,2013-01-31 13:55
145683,4119.65,2013-02-06 6:27
265387,4696.43,2013-01-25 12:30
296355,1959.75,2013-01-29 17:09
73681,9227.87,2013-01-12 3:28
96445,7834.7,2013-01-11 5:51
131516,7560.26,2013-01-16 9:02
269378,4204.28,2013-01-10 10:47
40205,9358.41,2013-02-04 3:42
40155,2096.73,2013-01-29 18:16
2851413,7607.71,2013-02-05 4:41
96673,9470.17,2013-02-08 4:15
296253,8578.84,2013-01-22 19:01
2997757,9329.4,2013-01-30 17:09
180417,804.97,2013-01-20 3:24
165646,4969.11,2013-01-12 12:32
161219,7259.12,2013-01-25 17:31
281249,7736.29,2013-01-30 11:20
240821,1165.23,2013-01-14 1:58
3122189,4789.69,2013-02-06 13:27
107821,544.66,2013-02-09 11:50
192347,902.68,2013-01-24 7:55
2960152,1255.38,2013-01-27 19:22
296348,4199.44,2013-01-29 6:01
1692,2572.44,2013-01-19 2:50
205287,7195.6,2013-01-23 10:46
195248,5096.63,2013-02-01 6:00
39985,9403.11,2013-01-14 16:01
205368,6075.96,2013-02-02 0:29
47398,7936,2013-01-31 11:21
107779,4651.15,2013-02-03 7:15
3045114,3190.05,2013-01-12 8:00
47325,7643.07,2013-01-26 8:27
153541,3450.98,2013-02-01 16:45
68765,3221.24,2013-01-26 3:37
229791,1942.42,2013-02-07 4:21
222219,2361.5,2013-01-25 15:13
107784,2348.04,2013-02-03 15:40
2864430,993.73,2013-02-06 6:09
274796,8890.86,2013-01-26 5:34
33946,6759.34,2013-01-22 5:58
180429,641.75,2013-01-22 14:28
302160,9930.77,2013-01-19 9:02
234729,4907.37,2013-01-13 3:44
177026,8539.63,2013-02-08 16:35
2929460,4983.02,2013-01-11 7:22
241030,4651.28,2013-02-01 13:19
53382,5557.61,2013-01-20 8:15
248647,944.77,2013-01-20 11:39
202720,1566.11,2013-02-09 13:41
27971,8352.24,2013-01-22 16:06
122899,4899.02,2013-02-01 8:33
122762,2838.5,2013-01-12 1:33
222292,3851,2013-02-01 7:01
195275,4686.16,2013-02-06 9:20
10339,5246.88,2013-01-23 17:22
18273,7149.69,2013-02-08 23:34
70814,9078.82,2013-01-12 13:52
28098,2505.59,2013-02-07 10:00
65445,5508.84,2013-02-07 6:11
2997752,9144.16,2013-01-26 14:11
28099,2990.71,2013-02-07 11:51
68814,6970.25,2013-02-08 9:44
2934218,2460.03,2013-01-24 15:43
2912857,5788.4,2013-02-05 3:55
286886,1586.11,2013-01-21 12:03
114479,7905.53,2013-02-01 3:53
165717,5558.59,2013-01-19 4:31
47383,4899.68,2013-01-31 3:44
70863,6172.39,2013-01-29 13:54
165785,2759.26,2013-01-25 20:05
100829,7212.95,2013-02-01 5:00
3045190,4267.25,2013-02-06 11:41
92909,6376.4,2013-01-19 3:43
274742,5872.64,2013-01-22 6:15
27937,9154.24,2013-01-17 22:09
296359,3475.49,2013-01-30 1:33
82222,5672.75,2013-01-24 4:50
96539,5432.89,2013-01-25 4:38
157240,6266.41,2013-01-24 11:32
34077,3392.31,2013-02-06 15:38
256542,1287.67,2013-02-03 22:48
269442,7879.54,2013-01-20 0:25
47293,7852.93,2013-01-22 20:55
70828,6143.87,2013-01-16 3:47
296228,1806.2,2013-01-21 9:13
6758,8054.65,2013-02-02 3:34
131661,8920.03,2013-02-04 4:47
240890,6793.92,2013-01-21 12:55
40361,1491.09,2013-02-04 12:33
58258,9991.25,2013-01-25 13:38
2992139,3020.08,2013-01-20 20:28
60471,8106.96,2013-01-30 8:08
281296,4097.81,2013-02-04 14:22
3102240,9601.67,2013-01-12 19:30
40207,2104.75,2013-02-04 8:56
86367,4613.98,2013-02-07 7:52
265447,1779.85,2013-02-04 8:25
205266,8975.99,2013-01-20 5:04
2873070,935.58,2013-01-15 17:53
274790,9558.95,2013-01-27 0:42
205190,1412.46,2013-01-11 11:26
122795,7420.66,2013-01-15 4:07
56202,8190.99,2013-02-02 15:28
47269,644.31,2013-01-22 6:10
92938,5316.53,2013-01-26 9:16
77036,5872.12,2013-02-01 9:05
92895,1487.67,2013-01-15 13:18
148981,601.36,2013-01-12 0:19
2888810,771.39,2013-02-06 12:33
107795,7225.04,2013-02-04 20:26
27905,2605.71,2013-01-13 1:12
6754,8994.88,2013-02-01 8:01
180480,7121.16,2013-02-01 11:27
260878,2291.34,2013-01-16 12:50
286802,8782.73,2013-01-12 18:14
3065333,9360.89,2013-02-04 14:50
96451,5099.9,2013-01-11 16:24
189010,7704.51,2013-01-24 7:18
82247,2205.68,2013-01-27 0:10
1664,3400.47,2013-01-16 0:51
3003654,7426.68,2013-01-27 7:42
165629,8733.94,2013-01-11 0:44
3079344,4638.8,2013-01-14 10:50
39971,1278.49,2013-01-13 9:14
189008,2761.38,2013-01-27 8:29
23051,4548.22,2013-01-17 15:03
189000,1397.23,2013-01-25 12:06
107812,4241.49,2013-02-08 7:51
296238,2125.78,2013-01-21 19:03
1766,9097.61,2013-01-30 4:01
188965,8588.67,2013-01-18 12:19
114419,7005.31,2013-01-12 5:36
260914,7648.81,2013-01-21 18:51
260996,9664.23,2013-02-02 17:04
248797,2846.43,2013-01-30 11:41
265403,4375.25,2013-01-28 10:11
173567,1055.61,2013-01-25 3:41
118199,2191.63,2013-02-08 11:03
18167,4843.43,2013-01-23 4:48
131705,6177.09,2013-02-08 12:56
215199,1471.19,2013-01-21 12:51
18098,8418.33,2013-01-14 20:02
205214,3717.97,2013-01-14 14:15
269455,1419.42,2013-01-23 11:45
269549,3749,2013-02-07 3:08
77011,4497.72,2013-01-25 12:58
3033652,4944.34,2013-01-31 9:42
157322,3919.95,2013-02-03 8:48
286892,2329.08,2013-01-22 9:22
14765,7284.44,2013-01-17 9:27
136820,6104.91,2013-01-11 8:16
2867786,5187.92,2013-01-31 16:23
3045117,3871.45,2013-01-17 6:10
287082,6705.17,2013-02-08 13:13
2833881,2270.54,2013-01-15 9:11
2957419,2767.79,2013-01-14 17:30
3033637,1090.79,2013-01-29 2:36
2848686,617.36,2013-01-28 5:40
165903,1155.86,2013-02-04 13:35
296155,6400.82,2013-01-17 4:27
47446,7923.22,2013-02-06 0:57
2873079,3930.65,2013-01-27 9:40
34012,9503.29,2013-01-28 11:02
261009,3259.49,2013-02-04 10:21
265381,3319.29,2013-01-23 13:59
157181,8412.08,2013-01-13 8:18
192365,1009.37,2013-01-29 15:49
104055,1481.37,2013-01-12 16:45
269555,726.14,2013-02-07 15:32
62629,3565.71,2013-02-02 19:48
145664,4878.37,2013-02-02 15:32
2864413,5913.09,2013-01-26 11:17
274701,8731,2013-01-18 3:47
296392,1857.98,2013-01-31 17:29
110693,3422.77,2013-01-19 12:53
131582,738.35,2013-01-24 13:28
149049,7332.21,2013-01-22 6:42
215281,3177.12,2013-01-31 8:20
142217,6203.58,2013-02-08 13:08
82150,3325.9,2013-01-12 16:27
23179,2324.46,2013-02-03 0:45
281200,9317.05,2013-01-25 14:32
47241,3400.21,2013-01-18 22:00
82231,6492.45,2013-01-24 7:35
192312,7898.59,2013-01-10 9:49
145643,1240.66,2013-01-29 20:59
3045188,8578.46,2013-02-04 11:58
122922,4393.22,2013-02-03 13:59
14746,9002.79,2013-01-13 12:18
265317,5387.88,2013-01-13 7:43
3122123,1126.25,2013-01-18 4:31
286834,8979.24,2013-01-15 7:12
89787,9057.28,2013-02-09 17:57
234864,9037.52,2013-01-29 14:02
3045119,9803.5,2013-01-18 5:23
265406,5852.28,2013-01-28 11:53
60429,6445.84,2013-01-21 7:00
73817,8741.15,2013-02-08 12:05
296246,8060.35,2013-01-22 9:31
82230,9611.83,2013-01-24 15:49
274688,8283.11,2013-01-16 12:47
110655,7553.06,2013-01-11 13:15
70853,5880.51,2013-01-25 22:42
73798,7353.3,2013-02-04 18:15
142043,3803.75,2013-01-12 8:49
281334,9718.42,2013-02-09 12:46
18147,3227.09,2013-01-20 16:20
70898,8386.63,2013-02-05 12:06
2873077,1651.77,2013-01-26 18:00
34038,9500.38,2013-02-01 16:06
248575,3535.72,2013-01-15 15:33
189034,9148.48,2013-02-01 6:27
3089843,3439.02,2013-01-29 8:39
6618,7543.24,2013-01-12 7:03
256490,5283.96,2013-01-26 10:59
205406,5225.77,2013-02-05 5:28
131485,2285.58,2013-01-12 11:53
142035,1081.77,2013-01-11 14:43
260997,593.9,2013-02-01 9:30
286818,6814.31,2013-01-14 8:01
215165,673.35,2013-01-17 8:27
256407,8344.28,2013-01-12 5:40
92925,1963.13,2013-01-25 7:58
131540,2778.19,2013-01-20 12:18
180370,5341.76,2013-01-10 10:01
2873073,7078.1,2013-01-18 8:30
165720,1057.4,2013-01-19 11:38
157306,3952.4,2013-02-01 4:51
136945,7196.15,2013-01-25 14:33
153550,2511.57,2013-02-02 20:39
195244,8337.48,2013-02-02 5:01
256389,8325.23,2013-01-10 5:49
210059,3206.45,2013-01-20 12:06
34003,4895.74,2013-01-27 9:36
205222,1889.73,2013-01-15 22:07
18170,7004.41,2013-01-23 18:15
161159,5708.14,2013-01-14 3:28
296325,2835.36,2013-01-27 10:21
127210,7162.28,2013-02-07 5:37
199104,6724.69,2013-01-20 23:59
286840,2395.33,2013-01-15 13:46
2957417,1158.36,2013-01-12 7:32
127070,9633.31,2013-01-19 10:13
47268,3929.26,2013-01-22 5:33
296279,6757.59,2013-01-24 3:48
28027,533.89,2013-01-29 6:10
145652,1127.48,2013-02-01 12:57
3023567,4394.23,2013-01-27 2:19
189029,8566.99,2013-01-31 8:55
199137,9625.68,2013-01-29 4:14
165775,1753.6,2013-01-25 3:14
127175,2045.93,2013-02-02 8:25
82314,1120.49,2013-02-08 3:37
79314,6340.58,2013-01-22 13:32
183247,5950.97,2013-01-29 19:17
47411,6342.09,2013-02-01 12:37
104208,9948.33,2013-02-03 10:01
222107,3890.56,2013-01-15 7:37
240933,7937.28,2013-01-23 22:24
234863,1913.18,2013-01-28 7:58
180431,7045.5,2013-01-22 16:27
18268,2799.55,2013-01-28 14:11
33849,9830.62,2013-01-11 14:20
296202,7616.27,2013-01-18 23:46
145590,4108.08,2013-01-18 4:33
205254,2011.6,2013-01-19 5:19
3079425,1727.07,2013-02-07 14:33
202703,2980.54,2013-02-01 7:58
65420,8761.11,2013-01-25 16:40
1824,7282.87,2013-02-07 6:32
153504,5429.5,2013-01-26 8:53
195172,3720.88,2013-01-22 10:48
153506,6349.84,2013-01-27 3:45
47349,9266.26,2013-01-28 3:42
261017,4665.79,2013-02-06 10:19
296219,1960.43,2013-01-20 13:15
136818,9630.32,2013-01-10 21:56
92879,5961.27,2013-01-12 18:26
201464,7238.49,2013-02-04 12:18
28032,7533.86,2013-01-29 6:00
229717,6811.29,2013-01-24 10:05
1718,2858.09,2013-01-24 13:31
287064,5895.4,2013-02-04 12:56
205343,9908.07,2013-01-30 4:55
210063,8123.2,2013-01-21 9:13
248772,8942.15,2013-01-29 4:12
122827,5368.94,2013-01-21 13:28
210148,4008.46,2013-02-03 5:27
189060,5399.59,2013-02-06 3:57
222105,8576.31,2013-01-14 12:57
195200,1612.38,2013-01-25 19:25
10309,751.44,2013-01-17 12:06
122870,4113.89,2013-01-27 3:38
12795,4189.91,2013-02-05 18:08
2957425,4039.75,2013-01-18 20:13
12745,1395.51,2013-01-15 18:52
234713,2630.4,2013-01-11 11:42
149062,8857.33,2013-01-24 14:26
248826,6362.16,2013-02-01 3:41
27901,4698.79,2013-01-12 5:21
1657,9576.11,2013-01-15 10:07
165885,2429.85,2013-02-03 10:03
248768,7987.14,2013-01-28 18:09
145600,3835.42,2013-01-20 13:15
248670,6280.14,2013-01-22 11:28
96552,943.86,2013-01-27 8:17
261028,2728.34,2013-02-08 3:38
192319,4364.95,2013-01-11 20:05
287033,9716.91,2013-02-04 9:10
234834,3927.55,2013-01-26 8:20
241090,8484.98,2013-02-07 4:38
145624,6439.67,2013-01-26 12:50
27917,3525.85,2013-01-15 6:24
79319,5357.84,2013-01-21 11:22
195277,3192.12,2013-02-06 5:24
176956,3867.36,2013-01-29 4:20
240825,2303.3,2013-01-11 14:04
136864,877.44,2013-01-15 6:17
153548,4661.55,2013-01-27 14:10
86309,1656.74,2013-01-27 14:13
6620,4018.07,2013-01-12 9:17
89731,9947.55,2013-02-02 21:05
34068,6233.26,2013-02-04 14:15
96480,6297.79,2013-01-15 10:17
82144,9780.7,2013-01-11 14:10
157354,5809.05,2013-02-08 5:25
131572,5928.11,2013-01-23 3:31
104256,9028.72,2013-02-08 11:44
40032,9537.7,2013-01-18 3:43
118195,5172.19,2013-02-07 19:09
82286,6285.4,2013-02-02 22:32
96632,5467.9,2013-02-03 17:21
82152,3603.78,2013-01-13 3:28
18166,2773.1,2013-01-23 6:26
161238,8773.81,2013-01-29 10:30
114412,3833.03,2013-01-14 7:04
248559,3277.08,2013-01-14 20:01
165924,4570.14,2013-02-02 16:18
302128,1045.39,2013-01-10 20:18
256531,1750.85,2013-02-01 17:50
47253,5825.7,2013-01-19 19:22
2864408,8797.43,2013-01-24 3:44
23005,2112.92,2013-01-10 11:09
296114,3328.3,2013-01-14 5:14
3122153,9849.24,2013-01-26 16:32
3033655,7871,2013-02-01 9:55
241033,8822.72,2013-02-01 9:17
12762,6881.02,2013-01-24 4:51
165918,5083.15,2013-02-06 17:49
165888,2209.82,2013-02-03 5:19
23120,5027.77,2013-01-26 19:53
127193,2030.78,2013-02-04 4:54
2957443,2993.92,2013-02-01 4:11
201421,4758.51,2013-01-18 3:24
47419,8237.64,2013-02-02 5:48
274670,1533.51,2013-01-15 14:08
260967,909.99,2013-01-29 7:34
6644,8908.44,2013-01-13 23:59
117977,8859.3,2013-01-14 12:18
145565,3665.85,2013-01-12 15:50
96509,2608.77,2013-01-19 21:02
222207,1658.2,2013-01-23 11:53
153479,667.67,2013-01-21 10:33
122887,2201.56,2013-01-30 12:08
96446,9385.58,2013-01-11 9:18
195227,4594.34,2013-01-27 16:18
47182,3778.24,2013-01-13 13:16
202687,3634.18,2013-01-28 5:11
153429,8193.69,2013-01-11 15:37
240998,2974.43,2013-01-29 11:36
10279,4372.2,2013-01-12 10:40
70851,2072.52,2013-01-23 15:05
82285,3586.8,2013-02-03 19:15
3023561,9700.67,2013-01-20 15:24
122836,4058.89,2013-01-22 8:05
12759,6036.96,2013-01-22 18:36
161184,6595.77,2013-01-20 14:33
12778,6923.84,2013-01-13 17:07
2997765,4351.54,2013-02-04 21:33
248947,1528.02,2013-02-08 13:32
287031,7466.36,2013-02-04 5:41
256552,6841.67,2013-02-06 3:04
6759,4083.46,2013-02-01 13:47
6753,5727.08,2013-02-01 5:15
248757,4719.84,2013-01-24 3:26
18241,8496.71,2013-02-03 18:49
2879256,9947.57,2013-01-15 4:44
2888814,7599.32,2013-02-07 17:51
79316,3029.55,2013-01-23 5:14
296487,1814.73,2013-02-06 10:40
215120,9521.71,2013-01-12 9:00
82234,2323.04,2013-01-25 5:45
286786,9607.02,2013-01-11 9:25
70929,9561.47,2013-02-08 10:55
157333,1678.99,2013-02-05 7:15
274686,6777.26,2013-01-17 2:25
100813,6249.29,2013-01-27 13:16
118066,6584.76,2013-01-24 14:51
82243,6203.3,2013-01-26 20:03
23104,5041.46,2013-01-24 10:30
1691,7041.75,2013-01-19 13:33
205360,5829.7,2013-01-30 19:15
86355,6522.75,2013-02-05 14:37
104243,6787.25,2013-02-07 9:55
248850,4477.57,2013-02-02 10:09
66890,2420.55,2013-01-16 4:20
222238,5357.44,2013-01-26 17:55
114442,8670.84,2013-01-23 9:48
165692,1523.06,2013-01-16 3:21
28075,1031.65,2013-02-05 2:17
100814,4375.79,2013-01-28 8:52
127127,4802.51,2013-01-27 9:14
265314,1270.49,2013-01-12 13:34
23087,1135.96,2013-01-22 4:01
274851,4994.16,2013-01-31 9:53
142047,9082.25,2013-01-13 14:42
234891,1385.83,2013-02-01 2:48
40015,6488.34,2013-01-17 15:59
104148,3473.71,2013-01-24 4:15
222319,2578.36,2013-02-03 4:24
148988,2246.77,2013-01-12 6:51
70889,950.87,2013-02-02 20:44
248521,8661.02,2013-01-11 22:56
215277,7559.27,2013-01-31 5:48
77053,8349.61,2013-02-05 6:24
110754,2267.8,2013-01-29 9:22
23072,2128.78,2013-01-19 14:32
40126,651.32,2013-01-27 11:47
229673,9743.28,2013-01-24 2:55
136965,7434.03,2013-01-28 9:49
28065,2070.73,2013-02-03 5:06
205358,5494.85,2013-01-30 4:34
145647,8562.66,2013-01-31 2:59
165682,2112.99,2013-01-14 13:37
53464,5246.34,2013-02-07 5:12
127170,3764.89,2013-02-01 11:04
248749,8461.19,2013-01-27 10:21
180391,7016.49,2013-01-14 22:14
3122158,1331.69,2013-01-28 2:25
209994,5496.63,2013-01-11 2:48
10395,4099.67,2013-02-05 6:07
215315,1657.83,2013-02-04 3:42
2833884,1394.54,2013-01-22 13:26
142123,6010.49,2013-01-25 11:28
261036,8462.46,2013-02-08 20:24
96591,3028.56,2013-01-31 23:47
47172,2076.49,2013-01-12 15:35
122789,3093.71,2013-01-15 12:07
23149,5727.2,2013-01-31 11:58
229607,4039.28,2013-01-17 3:23
248682,4280.5,2013-01-23 3:46
34055,5655.29,2013-02-04 11:33
73790,3330.71,2013-02-04 3:33
86283,8880.7,2013-01-21 14:53
248528,9526.21,2013-01-12 13:05
40056,9720.97,2013-01-20 15:50
222382,3543.16,2013-02-07 13:15
3045126,7348.47,2013-01-20 3:38
89671,4141.48,2013-01-19 22:10
110717,3331.18,2013-01-22 15:43
185418,2726.86,2013-01-11 23:43
3089829,6881.37,2013-01-20 9:47
47155,8906.71,2013-01-11 11:06
2873072,5691.72,2013-01-18 5:22
173601,1376.88,2013-01-30 18:22
176965,560.99,2013-01-31 7:46
215136,7149.12,2013-01-14 13:49
127099,7975.41,2013-01-23 10:26
302193,9082.25,2013-01-26 6:29
229726,8484.19,2013-01-30 8:45
18257,935.48,2013-02-06 4:04
18161,940.09,2013-01-22 7:27
6690,8093.19,2013-01-21 1:51
149014,9847.03,2013-01-16 6:55
3122137,8689.32,2013-01-22 7:06
189073,1947.22,2013-02-08 9:08
86307,6740.88,2013-01-26 22:57
153572,6615.3,2013-02-08 12:03
47322,5956.13,2013-01-26 2:19
70859,1784.15,2013-01-28 7:45
274791,5787.15,2013-01-26 15:10
34091,6793.11,2013-02-08 5:03
287049,2671.26,2013-02-06 11:54
189076,5104.15,2013-02-08 12:00
286894,527.29,2013-01-22 13:15
234757,8355.56,2013-01-17 6:13
157246,4691.52,2013-01-23 11:59
215327,2848.06,2013-02-04 13:24
195176,2103.04,2013-01-23 6:21
142095,1405.87,2013-01-20 6:27
234865,1126.13,2013-01-29 12:35
53391,8755.46,2013-01-22 4:30
131557,3646.26,2013-01-22 10:20
274772,5659.07,2013-01-15 7:28
3056095,2348.31,2013-02-07 11:21
1643,7983.83,2013-01-11 16:01
6717,3264.81,2013-01-26 8:41
281283,3555.94,2013-02-04 7:58
136836,2941.11,2013-01-12 14:00
248598,8120.57,2013-01-16 13:13
40034,7246.42,2013-01-18 10:03
185523,799.9,2013-02-06 7:38
248963,1195.71,2013-02-09 14:56
148993,2341.68,2013-01-13 5:05
76996,6432.71,2013-01-22 5:57
137032,8703.49,2013-02-06 4:08
77067,7076.46,2013-02-08 11:38
110836,2423.98,2013-02-09 3:46
18081,1193.49,2013-01-11 4:09
47193,5678.83,2013-01-14 10:51
265425,6983.81,2013-01-31 7:20
296195,5365.96,2013-01-19 20:32
234820,4382.48,2013-01-25 7:37
222093,620.49,2013-01-13 11:55
56208,2224.97,2013-02-04 12:34
40180,7207.12,2013-02-01 6:14
296441,5384.51,2013-02-04 11:25
265366,8742.15,2013-01-22 10:53
82266,7545.64,2013-01-30 13:13
2836774,9616.72,2013-02-01 3:33
27934,6894.21,2013-01-17 7:36
77066,5998.94,2013-02-08 14:53
33925,2847.37,2013-01-18 17:19
195283,5929.4,2013-02-06 16:27
65412,4696.04,2013-01-23 17:14
79318,6968.72,2013-01-23 14:17
260951,2592.61,2013-01-27 10:02
180470,3076.97,2013-01-29 11:51
145636,7938.32,2013-01-28 18:25
122938,3506,2013-02-03 5:49
114406,1746.66,2013-01-11 13:22
53449,4586.58,2013-02-04 14:50
127161,8000.85,2013-01-30 4:50
73749,2947.02,2013-01-26 6:12
40159,7561.66,2013-01-30 18:49
104248,1449.01,2013-02-07 12:35
2943895,1008.02,2013-01-29 13:04
2976023,4393.06,2013-01-30 8:38
118123,1750.36,2013-01-31 12:01
165795,1771.52,2013-01-26 14:44
256519,4780.21,2013-01-31 10:01
104110,8480.82,2013-01-17 8:36
153471,4836.11,2013-01-19 23:46
18248,976.38,2013-02-05 6:35
241036,3590.55,2013-02-01 12:51
269490,9823.51,2013-01-28 1:15
86368,3382.56,2013-02-07 17:43
188982,5998.54,2013-01-22 19:09
153448,3381.7,2013-01-16 2:06
104251,2198.47,2013-02-06 17:46
96660,842.29,2013-02-06 2:53
260895,2032.62,2013-01-19 14:45
3122155,5899.6,2013-01-27 5:37
269512,8822.87,2013-02-01 4:27
33986,741.97,2013-01-26 9:23
281208,4533.22,2013-01-25 15:46
3065331,822.45,2013-02-03 1:16
149034,9324.24,2013-01-18 7:29
165674,1951.82,2013-01-15 16:06
117934,6083.62,2013-01-11 8:20
248574,774.92,2013-01-15 13:54
122777,9359.55,2013-01-13 5:13
118059,5420,2013-01-23 15:46
145637,3600.24,2013-01-29 10:52
65434,6522.68,2013-02-03 19:07
110736,9555.54,2013-01-26 4:56
296224,5058.24,2013-01-20 16:15
215336,5100.38,2013-02-05 13:00
107695,6054.13,2013-01-11 15:28
28096,4728.48,2013-02-07 6:18
3023551,2921.98,2013-01-11 21:12
33872,533.97,2013-01-14 4:43
3122194,4369.02,2013-02-06 17:49
222256,6241.08,2013-01-28 7:17
58270,1417.59,2013-01-29 15:35
205442,2203.97,2013-02-08 15:05
23004,8855.96,2013-01-10 8:20
229701,8003.2,2013-01-26 12:41
3045132,932.28,2013-01-22 11:25
34263,5540.75,2013-02-08 4:03
117967,5241.58,2013-01-13 15:35
40156,8088.19,2013-01-30 14:52
104082,2338.34,2013-01-16 3:49
240854,9685.82,2013-01-16 12:00
269479,9655.91,2013-01-26 14:39
127185,2382.29,2013-02-02 14:05
127167,7173.81,2013-01-31 13:17
176920,3574.61,2013-01-22 17:49
127183,1756.27,2013-02-03 6:48
47487,2056.49,2013-02-08 12:35
68784,8799.4,2013-01-30 13:22
2912833,9852.46,2013-01-25 15:11
248560,977.07,2013-01-15 5:46
180421,6214.89,2013-01-21 7:40
165772,6013.3,2013-01-24 6:00
188996,671.93,2013-01-24 3:57
1910,564.64,2013-02-03 3:22
2927234,1970.65,2013-01-10 10:38
65441,6834.21,2013-02-05 9:43
287080,5458.97,2013-02-08 13:08
240835,2565.99,2013-01-14 2:36
248619,6048.68,2013-01-18 13:32
205265,9053.48,2013-01-20 17:50
265358,9011.99,2013-01-21 5:54
222231,2564.92,2013-01-26 5:12
40137,7101.76,2013-01-28 5:22
256391,2314.25,2013-01-11 5:20
60499,707.61,2013-02-05 14:49
27900,2860.48,2013-01-11 14:38
127226,1853.14,2013-02-08 11:51
3079384,965.4,2013-01-24 3:25
296090,4417.62,2013-01-12 5:09
23195,8692.19,2013-02-06 10:58
222373,6297.2,2013-02-07 3:38
110805,5176.15,2013-02-05 10:24
189040,1989.38,2013-02-01 18:06
173580,9380.52,2013-01-26 2:14
165833,8178.62,2013-01-29 9:44
89712,675.94,2013-01-30 10:26
222281,4140.31,2013-01-31 6:21
222358,6511.65,2013-02-06 6:42
3079388,2052.29,2013-01-24 14:24
66923,7416.51,2013-01-31 17:58
47390,8535.93,2013-01-31 7:47
176900,7881.05,2013-01-17 11:53
149137,7856.75,2013-02-04 5:46
58299,6032.68,2013-02-05 13:54
104206,2252.8,2013-02-02 15:04
274787,3471.95,2013-01-25 19:42
296396,8571.86,2013-02-01 6:41
96443,4740.87,2013-01-10 7:14
131489,7171.8,2013-01-13 7:17
73824,6438.15,2013-02-08 17:39
6728,1430.43,2013-01-27 8:18
79289,3067.52,2013-01-12 22:25
27920,9363.49,2013-01-16 6:45
142132,9679.01,2013-01-27 9:35
161282,3133.34,2013-02-06 14:28
269556,7741.54,2013-02-07 13:31
199069,1725.6,2013-01-12 13:33
96485,951.79,2013-01-16 7:23
149172,9681.81,2013-02-08 4:14
131673,4933.4,2013-02-05 10:39
165866,7819.19,2013-02-02 6:11
302148,9102.48,2013-01-16 10:03
261035,2955.58,2013-02-09 4:36
93277,2872.7,2013-01-14 9:08
274876,4544.76,2013-02-02 3:17
47308,6628.43,2013-01-25 7:11
210083,755.75,2013-01-25 1:56
286820,8762.35,2013-01-14 3:42
248841,4323.05,2013-02-02 9:03
210113,5888.08,2013-01-29 8:54
180379,832.72,2013-01-11 13:36
2840816,5740.24,2013-01-27 10:58
18216,4944.3,2013-01-30 5:40
18152,8981.36,2013-01-20 7:20
68744,9410.75,2013-01-18 21:49
